country,iso,year,age_group,sex,education,score
Chile,152,2015,55-59,Female,Primary or less,158.62
Chile,152,2015,60-64,Female,Primary or less,156.9
Colombia,170,2015,15-19,Female,Primary or less,183.2598224
Colombia,170,2015,20-24,Female,Primary or less,194.3944896
Colombia,170,2015,25-29,Female,Primary or less,46.79101926
Colombia,170,2015,30-34,Female,Primary or less,183.2579267
Colombia,170,2015,35-39,Female,Primary or less,174.9292148
Colombia,170,2015,40-44,Female,Primary or less,178.6864406
Colombia,170,2015,45-49,Female,Primary or less,206.6565074
Colombia,170,2015,50-54,Female,Primary or less,142.935987
Colombia,170,2015,55-59,Female,Primary or less,129.9001626
Colombia,170,2015,60-64,Female,Primary or less,153.314648
Cyprus,196,2015,15-19,Female,Primary or less,244.03
Cyprus,196,2015,20-24,Female,Primary or less,270.55
Cyprus,196,2015,25-29,Female,Primary or less,219.9
Cyprus,196,2015,30-34,Female,Primary or less,258.9
Cyprus,196,2015,35-39,Female,Primary or less,238.24
Cyprus,196,2015,40-44,Female,Primary or less,222.42
Cyprus,196,2015,45-49,Female,Primary or less,240.22
Cyprus,196,2015,50-54,Female,Primary or less,247.98
Cyprus,196,2015,55-59,Female,Primary or less,249
Cyprus,196,2015,60-64,Female,Primary or less,239.16
Czech Republic,203,2015,15-19,Female,Primary or less,243.71
Czech Republic,203,2015,20-24,Female,Primary or less,268.53
Czech Republic,203,2015,25-29,Female,Primary or less,134.1
Czech Republic,203,2015,30-34,Female,Primary or less,245.34
Czech Republic,203,2015,35-39,Female,Primary or less,219.86
Czech Republic,203,2015,40-44,Female,Primary or less,233.95
Czech Republic,203,2015,45-49,Female,Primary or less,230.86
Czech Republic,203,2015,50-54,Female,Primary or less,232.09
Czech Republic,203,2015,55-59,Female,Primary or less,247.81
Czech Republic,203,2015,60-64,Female,Primary or less,244.96
Denmark,208,2015,15-19,Female,Primary or less,254.72
Denmark,208,2015,20-24,Female,Primary or less,180.69
Denmark,208,2015,25-29,Female,Primary or less,176.52
Denmark,208,2015,30-34,Female,Primary or less,208.87
Denmark,208,2015,35-39,Female,Primary or less,129.07
Denmark,208,2015,40-44,Female,Primary or less,165.38
Denmark,208,2015,45-49,Female,Primary or less,167.07
Denmark,208,2015,50-54,Female,Primary or less,148.23
Denmark,208,2015,55-59,Female,Primary or less,157.85
Denmark,208,2015,60-64,Female,Primary or less,184.44
Ecuador,218,2015,15-19,Female,Primary or less,189.23
Ecuador,218,2015,20-24,Female,Primary or less,176.03
Ecuador,218,2015,25-29,Female,Primary or less,171.19
Ecuador,218,2015,30-34,Female,Primary or less,177.16
Ecuador,218,2015,35-39,Female,Primary or less,170.72
Ecuador,218,2015,40-44,Female,Primary or less,167.86
Ecuador,218,2015,45-49,Female,Primary or less,168.08
Ecuador,218,2015,50-54,Female,Primary or less,163.41
Ecuador,218,2015,55-59,Female,Primary or less,170.28
Ecuador,218,2015,60-64,Female,Primary or less,159.58
Estonia,233,2015,15-19,Female,Primary or less,275.64
Estonia,233,2015,20-24,Female,Primary or less,239.22
Estonia,233,2015,25-29,Female,Primary or less,237.63
Estonia,233,2015,30-34,Female,Primary or less,184.24
Estonia,233,2015,35-39,Female,Primary or less,202.08
Estonia,233,2015,40-44,Female,Primary or less,257.2
Estonia,233,2015,45-49,Female,Primary or less,245.29
Estonia,233,2015,50-54,Female,Primary or less,246.45
Estonia,233,2015,55-59,Female,Primary or less,167.16
Estonia,233,2015,60-64,Female,Primary or less,214.85
Finland,246,2015,15-19,Female,Primary or less,328.98
Finland,246,2015,20-24,Female,Primary or less,204
Finland,246,2015,25-29,Female,Primary or less,261.45
Finland,246,2015,30-34,Female,Primary or less,279.45
Finland,246,2015,35-39,Female,Primary or less,273.52
Finland,246,2015,40-44,Female,Primary or less,208.9
Finland,246,2015,45-49,Female,Primary or less,258.22
Finland,246,2015,50-54,Female,Primary or less,217.23
Finland,246,2015,55-59,Female,Primary or less,231.44
Finland,246,2015,60-64,Female,Primary or less,236.65
France,250,2015,15-19,Female,Primary or less,220.68
France,250,2015,20-24,Female,Primary or less,176.33
France,250,2015,25-29,Female,Primary or less,187.67
France,250,2015,30-34,Female,Primary or less,198.5
France,250,2015,35-39,Female,Primary or less,182.32
France,250,2015,40-44,Female,Primary or less,176.06
France,250,2015,45-49,Female,Primary or less,188.03
France,250,2015,50-54,Female,Primary or less,205.47
France,250,2015,55-59,Female,Primary or less,197.6
France,250,2015,60-64,Female,Primary or less,205.26
Georgia,268,2015,15-19,Female,Primary or less,248.6671399
Georgia,268,2015,20-24,Female,Primary or less,219.7726876
Georgia,268,2015,25-29,Female,Primary or less,224.6972318
Georgia,268,2015,30-34,Female,Primary or less,207.6558183
Georgia,268,2015,35-39,Female,Primary or less,267.5979381
Georgia,268,2015,40-44,Female,Primary or less,271.4932898
Georgia,268,2015,45-49,Female,Primary or less,79.78896057
Georgia,268,2015,50-54,Female,Primary or less,160.3392709
Georgia,268,2015,55-59,Female,Primary or less,125.4491024
Georgia,268,2015,60-64,Female,Primary or less,190.812349
Germany,276,2015,15-19,Female,Primary or less,277.94
Germany,276,2015,20-24,Female,Primary or less,220.18
Germany,276,2015,25-29,Female,Primary or less,178.95
Germany,276,2015,30-34,Female,Primary or less,185.95
Germany,276,2015,35-39,Female,Primary or less,196.32
Germany,276,2015,40-44,Female,Primary or less,221.35
Germany,276,2015,45-49,Female,Primary or less,192.13
Germany,276,2015,50-54,Female,Primary or less,180.86
Germany,276,2015,55-59,Female,Primary or less,179.65
Germany,276,2015,60-64,Female,Primary or less,192.47
Ghana,288,2015,15-19,Female,Primary or less,57.93391699
Ghana,288,2015,20-24,Female,Primary or less,80.1424563
Ghana,288,2015,25-29,Female,Primary or less,50.52666963
Ghana,288,2015,30-34,Female,Primary or less,77.73431847
Ghana,288,2015,35-39,Female,Primary or less,60.3884562
Ghana,288,2015,40-44,Female,Primary or less,67.51373095
Ghana,288,2015,45-49,Female,Primary or less,76.8496791
Ghana,288,2015,50-54,Female,Primary or less,53.58105392
Ghana,288,2015,55-59,Female,Primary or less,47.83286507
Ghana,288,2015,60-64,Female,Primary or less,65.35286051
Greece,300,2015,15-19,Female,Primary or less,180.08
Greece,300,2015,20-24,Female,Primary or less,243.3
Greece,300,2015,25-29,Female,Primary or less,193.16
Greece,300,2015,30-34,Female,Primary or less,232.21
Greece,300,2015,35-39,Female,Primary or less,227.54
Greece,300,2015,40-44,Female,Primary or less,232.01
Greece,300,2015,45-49,Female,Primary or less,237.83
Greece,300,2015,50-54,Female,Primary or less,239.71
Greece,300,2015,55-59,Female,Primary or less,232.6
Greece,300,2015,60-64,Female,Primary or less,231.61
Hungary,348,2015,15-19,Female,Primary or less,157.34
Hungary,348,2015,20-24,Female,Primary or less,160.74
Hungary,348,2015,25-29,Female,Primary or less,161.73
Hungary,348,2015,30-34,Female,Primary or less,196.52
Hungary,348,2015,35-39,Female,Primary or less,170.02
Hungary,348,2015,40-44,Female,Primary or less,166.81
Hungary,348,2015,45-49,Female,Primary or less,180.76
Hungary,348,2015,50-54,Female,Primary or less,152.15
Hungary,348,2015,55-59,Female,Primary or less,175.96
Hungary,348,2015,60-64,Female,Primary or less,161.51
Ireland,372,2015,15-19,Female,Primary or less,261.67
Ireland,372,2015,20-24,Female,Primary or less,185.8
Ireland,372,2015,25-29,Female,Primary or less,228.38
Ireland,372,2015,30-34,Female,Primary or less,226.91
Ireland,372,2015,35-39,Female,Primary or less,219.32
Ireland,372,2015,40-44,Female,Primary or less,196.71
Ireland,372,2015,45-49,Female,Primary or less,203.71
Ireland,372,2015,50-54,Female,Primary or less,229.14
Ireland,372,2015,55-59,Female,Primary or less,223.92
Ireland,372,2015,60-64,Female,Primary or less,225.67
Israel,376,2015,15-19,Female,Primary or less,258.48
Israel,376,2015,20-24,Female,Primary or less,184.27
Israel,376,2015,25-29,Female,Primary or less,159.53
Israel,376,2015,30-34,Female,Primary or less,135.33
Israel,376,2015,35-39,Female,Primary or less,172.28
Israel,376,2015,40-44,Female,Primary or less,147.17
Israel,376,2015,45-49,Female,Primary or less,167.96
Israel,376,2015,50-54,Female,Primary or less,157.02
Israel,376,2015,55-59,Female,Primary or less,181.07
Israel,376,2015,60-64,Female,Primary or less,160.41
Italy,380,2015,15-19,Female,Primary or less,267.68
Italy,380,2015,20-24,Female,Primary or less,242.07
Italy,380,2015,25-29,Female,Primary or less,228.11
Italy,380,2015,30-34,Female,Primary or less,178.05
Italy,380,2015,35-39,Female,Primary or less,197.37
Italy,380,2015,40-44,Female,Primary or less,220.16
Italy,380,2015,45-49,Female,Primary or less,210.98
Italy,380,2015,50-54,Female,Primary or less,205.83
Italy,380,2015,55-59,Female,Primary or less,215.81
Italy,380,2015,60-64,Female,Primary or less,212.24
Japan,392,2015,15-19,Female,Primary or less,291.26
Japan,392,2015,20-24,Female,Primary or less,267.59
Japan,392,2015,25-29,Female,Primary or less,267.85
Japan,392,2015,30-34,Female,Primary or less,294.79
Japan,392,2015,35-39,Female,Primary or less,293.32
Japan,392,2015,40-44,Female,Primary or less,260.67
Japan,392,2015,45-49,Female,Primary or less,259.26
Japan,392,2015,50-54,Female,Primary or less,253.95
Japan,392,2015,55-59,Female,Primary or less,248.79
Japan,392,2015,60-64,Female,Primary or less,243.75
Kazakhstan,398,2015,15-19,Female,Primary or less,246.3
Kazakhstan,398,2015,20-24,Female,Primary or less,202.46
Kazakhstan,398,2015,25-29,Female,Primary or less,227.61
Kazakhstan,398,2015,30-34,Female,Primary or less,253.69
Kazakhstan,398,2015,35-39,Female,Primary or less,218.19
Kazakhstan,398,2015,40-44,Female,Primary or less,240.29
Kazakhstan,398,2015,45-49,Female,Primary or less,183.48
Kazakhstan,398,2015,50-54,Female,Primary or less,233.41
Kazakhstan,398,2015,55-59,Female,Primary or less,258.09
Kazakhstan,398,2015,60-64,Female,Primary or less,263.98
Kenya,404,2015,15-19,Female,Primary or less,86.85041771
Kenya,404,2015,20-24,Female,Primary or less,103.4613997
Kenya,404,2015,25-29,Female,Primary or less,55.45985177
Kenya,404,2015,30-34,Female,Primary or less,53.99010164
Kenya,404,2015,35-39,Female,Primary or less,94.01362697
Kenya,404,2015,40-44,Female,Primary or less,117.9758969
Kenya,404,2015,45-49,Female,Primary or less,115.0402801
Kenya,404,2015,50-54,Female,Primary or less,105.1346436
Kenya,404,2015,55-59,Female,Primary or less,35.68936753
Kenya,404,2015,60-64,Female,Primary or less,96.80230929
Lithuania,440,2015,15-19,Female,Primary or less,269.77
Lithuania,440,2015,20-24,Female,Primary or less,264.83
Lithuania,440,2015,25-29,Female,Primary or less,232.84
Lithuania,440,2015,30-34,Female,Primary or less,224.72
Lithuania,440,2015,35-39,Female,Primary or less,240.61
Lithuania,440,2015,40-44,Female,Primary or less,238.77
Lithuania,440,2015,45-49,Female,Primary or less,217.09
Lithuania,440,2015,50-54,Female,Primary or less,231.9
Lithuania,440,2015,55-59,Female,Primary or less,220.8
Lithuania,440,2015,60-64,Female,Primary or less,249.67
Mexico,484,2015,15-19,Female,Primary or less,182.6
Mexico,484,2015,20-24,Female,Primary or less,188.84
Mexico,484,2015,25-29,Female,Primary or less,181.83
Mexico,484,2015,30-34,Female,Primary or less,194.6
Mexico,484,2015,35-39,Female,Primary or less,191.58
Mexico,484,2015,40-44,Female,Primary or less,186.73
Mexico,484,2015,45-49,Female,Primary or less,182.19
Mexico,484,2015,50-54,Female,Primary or less,172.1
Mexico,484,2015,55-59,Female,Primary or less,184.96
Mexico,484,2015,60-64,Female,Primary or less,169.94
Netherlands,528,2015,15-19,Female,Primary or less,290.6
Netherlands,528,2015,20-24,Female,Primary or less,266.5
Netherlands,528,2015,25-29,Female,Primary or less,214.3
Netherlands,528,2015,30-34,Female,Primary or less,204.96
Netherlands,528,2015,35-39,Female,Primary or less,215.76
Netherlands,528,2015,40-44,Female,Primary or less,224.3
Netherlands,528,2015,45-49,Female,Primary or less,192.5
Netherlands,528,2015,50-54,Female,Primary or less,218.34
Netherlands,528,2015,55-59,Female,Primary or less,207.85
Netherlands,528,2015,60-64,Female,Primary or less,219.33
New Zealand,554,2015,15-19,Female,Primary or less,269.36
New Zealand,554,2015,20-24,Female,Primary or less,213.61
New Zealand,554,2015,25-29,Female,Primary or less,259.19
New Zealand,554,2015,30-34,Female,Primary or less,207.13
New Zealand,554,2015,35-39,Female,Primary or less,233.5
New Zealand,554,2015,40-44,Female,Primary or less,245.49
New Zealand,554,2015,45-49,Female,Primary or less,194.39
New Zealand,554,2015,50-54,Female,Primary or less,200.28
New Zealand,554,2015,55-59,Female,Primary or less,230.26
New Zealand,554,2015,60-64,Female,Primary or less,205.3
Norway,578,2015,15-19,Female,Primary or less,229.71
Norway,578,2015,20-24,Female,Primary or less,163.28
Norway,578,2015,25-29,Female,Primary or less,178.36
Norway,578,2015,30-34,Female,Primary or less,160.22
Norway,578,2015,35-39,Female,Primary or less,170.44
Norway,578,2015,40-44,Female,Primary or less,180.24
Norway,578,2015,45-49,Female,Primary or less,160.85
Norway,578,2015,50-54,Female,Primary or less,164.02
Norway,578,2015,55-59,Female,Primary or less,143.43
Norway,578,2015,60-64,Female,Primary or less,213.41
Peru,604,2015,15-19,Female,Primary or less,167.41
Peru,604,2015,20-24,Female,Primary or less,176.04
Peru,604,2015,25-29,Female,Primary or less,160.48
Peru,604,2015,30-34,Female,Primary or less,151.14
Peru,604,2015,35-39,Female,Primary or less,152.88
Peru,604,2015,40-44,Female,Primary or less,141.5
Peru,604,2015,45-49,Female,Primary or less,149.32
Peru,604,2015,50-54,Female,Primary or less,144.05
Peru,604,2015,55-59,Female,Primary or less,144.95
Peru,604,2015,60-64,Female,Primary or less,146.74
Poland,616,2015,15-19,Female,Primary or less,269.35
Poland,616,2015,20-24,Female,Primary or less,219.45
Poland,616,2015,25-29,Female,Primary or less,248.6
Poland,616,2015,30-34,Female,Primary or less,240.11
Poland,616,2015,35-39,Female,Primary or less,244.91
Poland,616,2015,40-44,Female,Primary or less,251.36
Poland,616,2015,45-49,Female,Primary or less,256.96
Poland,616,2015,50-54,Female,Primary or less,232.52
Poland,616,2015,55-59,Female,Primary or less,226.11
Poland,616,2015,60-64,Female,Primary or less,221.52
Republic of Korea,410,2015,15-19,Female,Primary or less,291.23
Republic of Korea,410,2015,20-24,Female,Primary or less,212.13
Republic of Korea,410,2015,25-29,Female,Primary or less,271.31
Republic of Korea,410,2015,30-34,Female,Primary or less,251.23
Republic of Korea,410,2015,35-39,Female,Primary or less,257.7
Republic of Korea,410,2015,40-44,Female,Primary or less,239.59
Republic of Korea,410,2015,45-49,Female,Primary or less,225.68
Republic of Korea,410,2015,50-54,Female,Primary or less,211.52
Republic of Korea,410,2015,55-59,Female,Primary or less,218.3
Republic of Korea,410,2015,60-64,Female,Primary or less,210.53
Russian Federation,643,2015,15-19,Female,Primary or less,272.17
Russian Federation,643,2015,20-24,Female,Primary or less,253.71
Russian Federation,643,2015,25-29,Female,Primary or less,261.92
Russian Federation,643,2015,30-34,Female,Primary or less,232.19
Russian Federation,643,2015,35-39,Female,Primary or less,250.03
Russian Federation,643,2015,40-44,Female,Primary or less,189.13
Russian Federation,643,2015,45-49,Female,Primary or less,270.5
Russian Federation,643,2015,50-54,Female,Primary or less,301.11
Russian Federation,643,2015,55-59,Female,Primary or less,292.64
Russian Federation,643,2015,60-64,Female,Primary or less,242.16
Singapore,702,2015,15-19,Female,Primary or less,267.56
Singapore,702,2015,20-24,Female,Primary or less,180.48
Singapore,702,2015,25-29,Female,Primary or less,169.3
Singapore,702,2015,30-34,Female,Primary or less,178.38
Singapore,702,2015,35-39,Female,Primary or less,175.83
Singapore,702,2015,40-44,Female,Primary or less,186.3
Singapore,702,2015,45-49,Female,Primary or less,168.98
Singapore,702,2015,50-54,Female,Primary or less,165.28
Singapore,702,2015,55-59,Female,Primary or less,161.78
Singapore,702,2015,60-64,Female,Primary or less,157.05
Slovakia,703,2015,15-19,Female,Primary or less,259.88
Slovakia,703,2015,20-24,Female,Primary or less,241.06
Slovakia,703,2015,25-29,Female,Primary or less,230.63
Slovakia,703,2015,30-34,Female,Primary or less,230.75
Slovakia,703,2015,35-39,Female,Primary or less,241.47
Slovakia,703,2015,40-44,Female,Primary or less,221.28
Slovakia,703,2015,45-49,Female,Primary or less,156.79
Slovakia,703,2015,50-54,Female,Primary or less,139.77
Slovakia,703,2015,55-59,Female,Primary or less,164.19
Slovakia,703,2015,60-64,Female,Primary or less,224.79
Slovenia,705,2015,15-19,Female,Primary or less,275.39
Slovenia,705,2015,20-24,Female,Primary or less,256.92
Slovenia,705,2015,25-29,Female,Primary or less,220.65
Slovenia,705,2015,30-34,Female,Primary or less,219.69
Slovenia,705,2015,35-39,Female,Primary or less,214.92
Slovenia,705,2015,40-44,Female,Primary or less,272.54
Slovenia,705,2015,45-49,Female,Primary or less,154.59
Slovenia,705,2015,50-54,Female,Primary or less,172.56
Slovenia,705,2015,55-59,Female,Primary or less,175.95
Slovenia,705,2015,60-64,Female,Primary or less,202.4
